Row_Number,post_Description,TOXICITY,SEVERE_TOXICITY,INSULT,PROFANITY,THREAT,IDENTITY_ATTACK
4968,Rep. Matt Gaetz says he is on a mission to fundamentally change the federal government and usher in a new era of Republican oversight on Capitol Hill.,0.013131535,0.000705719,0.008728883,0.010621235,0.006848133,0.0037552824
4972,Congressman Matt Gaetz is calling out the Department of Defense.Gaetz claims the undersecretary of the Navy's testimony contradicted the DoD inspector general r,0.02249265,0.00092983246,0.011008898,0.012892825,0.007624879,0.0047357255
4990,"Join us in welcoming Congressman @repmattgaetz to CPAC at 10:30!

We can't wait! 

WATCH: events.cpac.org",0.011246625,0.000834465,0.00813988,0.010501678,0.006822242,0.0022753682
5033,"Retranchés dans un village reculé de l'Arctique, les décideurs de la Banque centrale européenne ont été confrontés la semaine dernière à des faits concrets : les entreprises profitent de l'inflation... | 2 mars 2023",0.0025760427,0.00012040138,0.007009373,0.008037942,0.005207561,0.0002855772
5065,"🔵⚪️🔴 Jamais Marine Le Pen n’a été aussi populaire dans le cœur des Français !

Plus que jamais, elle incarne l’espoir pour des millions de nos compatriotes 💪🏻",0.033334624,0.0013637543,0.029604018,0.00905845,0.0053747436,0.0030338243
5120,"Le violent accident ferroviaire, survenu peu avant minuit, dans la nuit de mardi à mercredi, au niveau de la vallée de Tempé, a fait dérailler plusieurs wagons d'un train de voyageurs.",0.00012860578,3.3900142e-06,0.004798828,0.0074780514,0.0051911008,5.7447846e-06
5266,"SaharaReporters.com is an outstanding, groundbreaking news website that encourages citizen journalists to report ongoing corruption and government malfeasance in Africa. Using photos, text, and video dynamically, the site informs and prompts concerned African citizens and activists globally to act,....",0.05205809,0.001449585,0.021546122,0.012380436,0.0074306927,0.03249594
5285,"SaharaReporters.com is an outstanding, groundbreaking news website that encourages citizen journalists to report ongoing corruption and government malfeasance in Africa. Using photos, text, and video dynamically, the site informs and prompts concerned African citizens and activists globally to act,....",0.05205809,0.001449585,0.021546122,0.012380436,0.0074306927,0.03249594
5295,"Communiqué du parti de l’In-nocence n° 2079
lundi 27 février 2023
Sur les zones de silence dans les trains

Le parti de l’In-nocence ne peut que se réjouir vivement de l’instauration dans ses trains, par la SNCF, d’une zone de silence où il est interdit de faire usage de son téléphone portable, de parler, d’écouter quoi que ce soit si les autres passagers sont forcés d’en percevoir tout ou partie : rien n‘est plus conforme que cette décision aux principes fondamentaux de l’in-nocence, de la non-nocence, le bruit étant naturellement une des nocences les pires et les plus répandues. 

Le parti de l’in-nocence ne peut pas ne pas remarquer toutefois que cette instauration de zones de silence et de non-nocence est surtout, hélas, le reflet de son contraire : la société de nocence telle que l’instaurent la surpopulation et le remplacisme global, le Bidon-Monde. La décision de la SNCF est pleine de sagesse, mais elle devrait aller sans dire. Elle n’est qu’un témoignage du désastre, de la prolétarisation générale, du réensauvagement davocratique du monde.",0.034277402,0.0012588501,0.020708188,0.013985921,0.0069646453,0.004384246
5487,Sahara Reporters’s Space · 1.3K listening · Where live audio conversations happen,0.020231359,0.002040863,0.0094128875,0.018324144,0.009955117,0.008657498
5515,"SaharaReporters.com is an outstanding, groundbreaking news website that encourages citizen journalists to report ongoing corruption and government malfeasance in Africa. Using photos, text, and video dynamically, the site informs and prompts concerned African citizens and activists globally to act,....",0.05205809,0.001449585,0.021546122,0.012380436,0.0074306927,0.03249594
5516,"SaharaReporters.com is an outstanding, groundbreaking news website that encourages citizen journalists to report ongoing corruption and government malfeasance in Africa. Using photos, text, and video dynamically, the site informs and prompts concerned African citizens and activists globally to act,....",0.05205809,0.001449585,0.021546122,0.012380436,0.0074306927,0.03249594
5586,Powered by Restream https://restream.io,0.020607091,0.0018310547,0.009165886,0.019143965,0.009437286,0.0051797
5609,"Early this morning we joined Congressman Matt Gaetz Gaetz at the border in Yuma, Arizona to inspect Biden’s border accomplishments. It’s time to start the impeachment process!

“Law & Border” - Real America's Voice News

AmericasVoice.news
FrontlineAmerica.com",0.01847211,0.00082969666,0.010666896,0.009784333,0.0071847234,0.00258985
5709,"US forces in Syria have killed two ISIS leaders and captured a third in the past week, but Rep. Matt Gaetz (R-Fla.) wants the military leave the country after four troops were injured in a raid the…",0.20312156,0.010757446,0.030265106,0.024404489,0.34804323,0.08666438
5719,Congressman Matt Gaetz (R-FL) proposed on Tuesday a War Powers resolution to remove American troops from Syria.,0.03875561,0.0023460388,0.012072904,0.014395831,0.022163315,0.021585498
5728,"Despite the Constitution's impositions and the War Powers Resolution of 1973, various Presidents have",0.014576632,0.0007677078,0.007778878,0.012141321,0.007301235,0.004162259
5734,"Washington, D.C. — This week, U.S. Congressman Matt Gaetz (FL-01) introduced a War Powers Resolution to direct President Joe Biden to remove the United States Armed Forces from Syria. Since War Powers Resolutions are privileged, the House of Representatives will be forced to vote on Rep. Gaetz’s...",0.022610499,0.0012159348,0.009469888,0.012141321,0.009903334,0.0073255757
5845,"Gaetz and 10 other House Republicans have called on Biden to end U.S. military and financial aid to Ukraine in their ""Ukraine Fatigue Resolution.""",0.040430736,0.0011539459,0.01890341,0.011441057,0.008181547,0.010211408
5846,"GOP lawmakers slam Biden for Ukraine trip, neglecting East Palestine, southern border: 'They can keep him!' https://fxn.ws/417YeAL",0.07371122,0.00289917,0.018710041,0.020373698,0.017156094,0.030949092
5874,"Your Saturday jam. If you’re one of us, you know this song! Representative Taylor Yarkosky Chip LaMarca
#yearofthesnake #RepublicansRock",0.036162965,0.0014209747,0.01819439,0.016035475,0.007365964,0.0045322375
5875,"Another sudden cardiac death, this time a close friend￼. When do we start asking questions?￼",0.16158698,0.0063705444,0.025284592,0.030639706,0.10542984,0.008546505
5955,"Washington, D.C. — Today, U.S. Congressman Matt Gaetz (FL-01) introduced the “COVID-19 Federal Employee Reinstatement Act.” If passed, Rep. Gaetz’s legislation will provide financial compensation or full reinstatement for federal employees forced to resign from their careers between Septembe...",0.009361716,0.0005912781,0.0070663732,0.010894509,0.0066151097,0.0021273769
6009,"Elles ont augmenté de 10,4 % au dernier trimestre, jusqu’à représenter 9,7 % des sorties.",1.3866846e-05,8.1956387e-07,0.004708318,0.007461572,0.0051928456,2.5291504e-07
6046,"Inspired by young people, he values accountability and prudence",0.032863233,0.0016403198,0.013782915,0.014600786,0.0077154995,0.0064006294
6130,"CONFIRMED SPEAKER: Congressman Matt Gaetz will be speaking at CPAC DC 2023.

March 1st-4th more information at CPAC.org/DC",0.008607753,0.0006055832,0.0073798755,0.00951106,0.0064468146,0.0017204003
6248,"THE FLAG OFF OF PDP PRESIDENTIAL YOUTH CAMPAIGN TOWN HALL MEETING.

It was a huge success as we flag off our nationwide youth campaign. 
We are poised with enormous vitality to raise the consciousness of the Nigerian youth on the crucial need to vote PDP at all levels, so as to end the misrule of the APC government that has plunged our dear nation to the brink of collapse.

His Excellency Atiku Abubakar has declared unequivocally to the Nigerian youth that his government will be a transition of power from the senior generation to the younger generation.

This is the Ultimate!
All the Nigerian youths must stand up to make this a Reality!

We sincerely thank and appreciate the National Youth Leader of our great party Primce Sulaiman Kadade, the Deputy National Youth Leader Hon. Timothy Osadoro, the Deputy Director North Comrade Chinonso Obasi, and all that made this unique program a success.

As One, We Can Get It Done!!!

Amb. Aliyu Bin Abbas
Special Assistant on Youth Affairs to His Excellency Atiku Abubakar &
Member PDP Presidential Campaign Council.",0.07054565,0.0024795532,0.031807642,0.014669105,0.008738215,0.022992345
6264,"Access the Nationwide Register of Voters, make Claims and raise Objections regarding any registration and provide feedback.",0.0065657673,0.00042200089,0.0063348687,0.009417122,0.006246155,0.0015909078
6339,"During an appearance on Thursday's broadcast of FNC's ""Hannity,"" Reps. Jim Jordan (R-OH) and Matt Gaetz (R-FL) acknowledged the impact of the Department of Justice and FBI on the outcome of the 2020 presidential election. | Clips",0.014639461,0.0010585785,0.0088618845,0.013439372,0.007832011,0.0037737815
6348,"(CNSNews.com) -- House Rep. Matt Gaetz (R-Fla.) and 10 of his Republican colleagues introdused a resolution today thta, if passed, would express the sense of Congress that any additional military and financial aid to Ukraine must cease. To date, the United States has allocated mroe than $110 billion...",0.013068704,0.0007200241,0.0076838774,0.010330882,0.007094103,0.00414376
6383,Florida Congressman Matt Gaetz pressed a Democrat witness on his position as a partner at a lobbying firm that reportedly represents Pfizer and Google on Thursday.,0.010555492,0.0007343292,0.007778878,0.011902207,0.0074306927,0.0035702933
6385,WASHINGTON DC - Rep. Matt Gaetz and 10 other lawmakers are calling for the United States to halt additional military and financial aid to Ukraine through the in,0.030388435,0.0015926361,0.010476895,0.014839902,0.010705971,0.011691323
6408,"Washington, D.C. — U.S. Congressman Matt Gaetz (FL-01) today led a group of 11 lawmakers in calling for the United States to halt additional military and financial aid to Ukraine through the introduction of the “Ukraine Fatigue” Resolution. If passed, the Resolution would express through the s...",0.03192045,0.0016498566,0.012110904,0.017914234,0.009722093,0.009471451
6602,"Rep. Matt Gaetz said the delivery of U.S. aid and weapons to Ukraine is only prolonging a war in which the U.S. has no national interest, and blamed both sides for this result.",0.041172907,0.0013828278,0.0154929245,0.011253181,0.010783645,0.009693438
6615,"Live News Broadcast from Nigerian Television Authority. Abuja, NigeriaMore from NTA atWebsite: http://www.nta.ng/Twitter: http://www.twitter.com/NTANewsNowFa...",0.044883765,0.003528595,0.014884921,0.030639706,0.012803185,0.022590388
6690,Republican Matt Gaetz is calling on President Joe Biden to take action on TikTok after he authorized the U.S. military to shoot down a suspected Chinese spy balloon.,0.24763705,0.010070801,0.060927123,0.04667213,0.34804323,0.10221587
6691,"Earlier today, I met with some representatives of the North West Business community.  These are vibrant Nigerian men and women who have come together from 7 different states in Nigeria and are making impact in their communities. 

The initiative is a testament of how much wealth we have in our youths and how we can all unify to ensure development in our society. 

I appreciate every member of the team. You are amazing men and women of our great nation. I am excited for what the future holds for you. Thank you for the honour you have given my husband and I and for your service to our great country, Nigeria. As one, we can get it done. - PRA

#PRACO #RecoverNigeriaWithAtiku",0.017089844,0.001449585,0.010210892,0.014190876,0.0077672824,0.008657498
6704,They operated concurrently between Wednesday evening and Thursday morning in several villages.,0.0028430715,0.00030994415,0.005365863,0.0088961935,0.0059613483,0.0009943173
6716,"The same people, the same story – even today! Now some people are even contemplating voting them in again! What is wrong with this people???

The opportunity is here to make really change happen - from what it has been since I was born.

Let's make it happen!",0.017215505,0.0008249283,0.009640889,0.0108774295,0.0067186756,0.0025343532
6862,"Rep. Matt Gaetz is urging his colleagues to support a bill he introduced that would abolish the Bureau of Alcohol, Tobacco, Firearms and Explosives (ATF).",0.022728346,0.0009584427,0.010552894,0.010962827,0.008582866,0.002848835
